schedule_id,template_id,object_type,display_text,canonical_code,row_id,row_index,day,bbox_px,cell_polygon,text_polygon,text_polygon_source,visibility,ignore,text_polygon_validation_max_error_px,image_path,image_width,image_height
schedule_0001,compact_summary,shift_code,o,O,SCHEDULE_0001_R021,21,3,"[544, 1304, 640, 1360]","[[544, 1304], [640, 1304], [640, 1360], [544, 1360]]","[[599.3098610768357, 1327.4886218344204], [599.3098610768357, 1345.5113781655796], [583.6901389231643, 1345.5113781655796], [583.6901389231643, 1327.4886218344204]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,d,D,SCHEDULE_0001_R021,21,4,"[640, 1304, 736, 1360]","[[640, 1304], [736, 1304], [736, 1360], [640, 1360]]","[[680.0077221232864, 1321.263513715751], [693.9922778767136, 1321.263513715751], [693.9922778767136, 1345.736486284249], [680.0077221232864, 1345.736486284249]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,F,F,SCHEDULE_0001_R021,21,5,"[736, 1304, 832, 1360]","[[736, 1304], [832, 1304], [832, 1360], [736, 1360]]","[[778.0685071343347, 1322.230163555236], [789.9314928656653, 1322.230163555236], [789.9314928656653, 1344.769836444764], [778.0685071343347, 1344.769836444764]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,OFF,OFF,SCHEDULE_0001_R021,21,6,"[832, 1304, 928, 1360]","[[832, 1304], [928, 1304], [928, 1360], [832, 1360]]","[[860.1810510488284, 1324.1684804794645], [898.8189489511716, 1324.1684804794645], [898.8189489511716, 1341.8315195205355], [860.1810510488284, 1341.8315195205355]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,AO,AO,SCHEDULE_0001_R021,21,7,"[928, 1304, 1024, 1360]","[[928, 1304], [1024, 1304], [1024, 1360], [928, 1360]]","[[994.4198262174707, 1345.421717567174], [955.2211048592529, 1343.9140744380118], [956.0705726008455, 1321.8279131566073], [995.2692939590632, 1323.3355562857696]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,N,N,SCHEDULE_0001_R021,21,8,"[1024, 1304, 1120, 1360]","[[1024, 1304], [1120, 1304], [1120, 1360], [1024, 1360]]","[[1062.760711422842, 1322.4302344689331], [1080.239288577158, 1322.4302344689331], [1080.239288577158, 1344.5697655310669], [1062.760711422842, 1344.5697655310669]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,N,N,SCHEDULE_0001_R021,21,9,"[1120, 1304, 1216, 1360]","[[1120, 1304], [1216, 1304], [1216, 1360], [1120, 1360]]","[[1158.760711422842, 1322.4302344689331], [1176.239288577158, 1322.4302344689331], [1176.239288577158, 1344.5697655310669], [1158.760711422842, 1344.5697655310669]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,aO,AO,SCHEDULE_0001_R021,21,10,"[1216, 1304, 1312, 1360]","[[1216, 1304], [1312, 1304], [1312, 1360], [1216, 1360]]","[[1246.30400339199, 1322.9400021199936], [1281.69599660801, 1322.9400021199936], [1281.69599660801, 1345.0599978800064], [1246.30400339199, 1345.0599978800064]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,N,N,SCHEDULE_0001_R021,21,11,"[1312, 1304, 1408, 1360]","[[1312, 1304], [1408, 1304], [1408, 1360], [1312, 1360]]","[[1350.760711422842, 1322.4302344689331], [1368.239288577158, 1322.4302344689331], [1368.239288577158, 1344.5697655310669], [1350.760711422842, 1344.5697655310669]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,F,F,SCHEDULE_0001_R021,21,12,"[1408, 1304, 1504, 1360]","[[1408, 1304], [1504, 1304], [1504, 1360], [1408, 1360]]","[[1450.0685071343348, 1322.230163555236], [1461.9314928656652, 1322.230163555236], [1461.9314928656652, 1344.769836444764], [1450.0685071343348, 1344.769836444764]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,F,f,SCHEDULE_0001_R021,21,13,"[1504, 1304, 1600, 1360]","[[1504, 1304], [1600, 1304], [1600, 1360], [1504, 1360]]","[[1546.0685071343348, 1322.230163555236], [1557.9314928656652, 1322.230163555236], [1557.9314928656652, 1344.769836444764], [1546.0685071343348, 1344.769836444764]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,f,f,SCHEDULE_0001_R021,21,14,"[1600, 1304, 1696, 1360]","[[1600, 1304], [1696, 1304], [1696, 1360], [1600, 1360]]","[[1643.257218647292, 1321.1430466182294], [1652.742781352708, 1321.1430466182294], [1652.742781352708, 1344.8569533817706], [1643.257218647292, 1344.8569533817706]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,f,f,SCHEDULE_0001_R021,21,15,"[1696, 1304, 1792, 1360]","[[1696, 1304], [1792, 1304], [1792, 1360], [1696, 1360]]","[[1739.257218647292, 1321.1430466182294], [1748.742781352708, 1321.1430466182294], [1748.742781352708, 1344.8569533817706], [1739.257218647292, 1344.8569533817706]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,D,D,SCHEDULE_0001_R021,21,16,"[1792, 1304, 1888, 1360]","[[1792, 1304], [1888, 1304], [1888, 1360], [1792, 1360]]","[[1831.760711422842, 1322.4302344689331], [1849.239288577158, 1322.4302344689331], [1849.239288577158, 1344.5697655310669], [1831.760711422842, 1344.5697655310669]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,D,D,SCHEDULE_0001_R021,21,17,"[1888, 1304, 1984, 1360]","[[1888, 1304], [1984, 1304], [1984, 1360], [1888, 1360]]","[[1927.760711422842, 1322.4302344689331], [1945.239288577158, 1322.4302344689331], [1945.239288577158, 1344.5697655310669], [1927.760711422842, 1344.5697655310669]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,O,O,SCHEDULE_0001_R021,21,18,"[1984, 1304, 2080, 1360]","[[1984, 1304], [2080, 1304], [2080, 1360], [1984, 1360]]","[[2021.6620705367552, 1322.5134117075056], [2042.3379294632448, 1322.5134117075056], [2042.3379294632448, 1345.4865882924944], [2021.6620705367552, 1345.4865882924944]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,E,E,SCHEDULE_0001_R021,21,19,"[2080, 1304, 2176, 1360]","[[2080, 1304], [2176, 1304], [2176, 1360], [2080, 1360]]","[[2122.0685071343346, 1322.230163555236], [2133.9314928656654, 1322.230163555236], [2133.9314928656654, 1344.769836444764], [2122.0685071343346, 1344.769836444764]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,E,E,SCHEDULE_0001_R021,21,20,"[2176, 1304, 2272, 1360]","[[2176, 1304], [2272, 1304], [2272, 1360], [2176, 1360]]","[[2218.0685071343346, 1322.230163555236], [2229.9314928656654, 1322.230163555236], [2229.9314928656654, 1344.769836444764], [2218.0685071343346, 1344.769836444764]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,d12,D12,SCHEDULE_0001_R021,21,21,"[2272, 1304, 2368, 1360]","[[2272, 1304], [2368, 1304], [2368, 1360], [2272, 1360]]","[[2338.256233458523, 1340.762666744483], [2300.393109935891, 1342.0682916935393], [2299.788897182807, 1324.546121854092], [2337.652020705439, 1323.2404969050358]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,D,D,SCHEDULE_0001_R021,21,22,"[2368, 1304, 2464, 1360]","[[2368, 1304], [2464, 1304], [2464, 1360], [2368, 1360]]","[[2407.760711422842, 1322.4302344689331], [2425.239288577158, 1322.4302344689331], [2425.239288577158, 1344.5697655310669], [2407.760711422842, 1344.5697655310669]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,F,F,SCHEDULE_0001_R021,21,23,"[2464, 1304, 2560, 1360]","[[2464, 1304], [2560, 1304], [2560, 1360], [2464, 1360]]","[[2506.0685071343346, 1322.230163555236], [2517.9314928656654, 1322.230163555236], [2517.9314928656654, 1344.769836444764], [2506.0685071343346, 1344.769836444764]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,n,N,SCHEDULE_0001_R021,21,24,"[2560, 1304, 2656, 1360]","[[2560, 1304], [2656, 1304], [2656, 1360], [2560, 1360]]","[[2614.235643103864, 1327.4273633223552], [2614.235643103864, 1344.5726366776448], [2600.764356896136, 1344.5726366776448], [2600.764356896136, 1327.4273633223552]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,N,N,SCHEDULE_0001_R021,21,25,"[2656, 1304, 2752, 1360]","[[2656, 1304], [2752, 1304], [2752, 1360], [2656, 1360]]","[[2694.760711422842, 1322.4302344689331], [2712.239288577158, 1322.4302344689331], [2712.239288577158, 1344.5697655310669], [2694.760711422842, 1344.5697655310669]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,O,O,SCHEDULE_0001_R021,21,26,"[2752, 1304, 2848, 1360]","[[2752, 1304], [2848, 1304], [2848, 1360], [2752, 1360]]","[[2789.662070536755, 1322.5134117075056], [2810.337929463245, 1322.5134117075056], [2810.337929463245, 1345.4865882924944], [2789.662070536755, 1345.4865882924944]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,E,E,SCHEDULE_0001_R021,21,27,"[2848, 1304, 2944, 1360]","[[2848, 1304], [2944, 1304], [2944, 1360], [2848, 1360]]","[[2890.0685071343346, 1322.230163555236], [2901.9314928656654, 1322.230163555236], [2901.9314928656654, 1344.769836444764], [2890.0685071343346, 1344.769836444764]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,O,O,SCHEDULE_0001_R021,21,28,"[2944, 1304, 3040, 1360]","[[2944, 1304], [3040, 1304], [3040, 1360], [2944, 1360]]","[[2981.662070536755, 1322.5134117075056], [3002.337929463245, 1322.5134117075056], [3002.337929463245, 1345.4865882924944], [2981.662070536755, 1345.4865882924944]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,D/E,D/E,SCHEDULE_0001_R021,21,29,"[3040, 1304, 3136, 1360]","[[3040, 1304], [3136, 1304], [3136, 1360], [3040, 1360]]","[[3070.233768561085, 1325.0616895480764], [3105.766231438915, 1325.0616895480764], [3105.766231438915, 1343.9383104519236], [3070.233768561085, 1343.9383104519236]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,UN,UN,SCHEDULE_0001_R021,21,30,"[3136, 1304, 3232, 1360]","[[3136, 1304], [3232, 1304], [3232, 1360], [3136, 1360]]","[[3164.2635137157513, 1323.0077221232864], [3202.7364862842487, 1323.0077221232864], [3202.7364862842487, 1344.9922778767136], [3164.2635137157513, 1344.9922778767136]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,N12,N12,SCHEDULE_0001_R021,21,31,"[3232, 1304, 3328, 1360]","[[3232, 1304], [3328, 1304], [3328, 1360], [3232, 1360]]","[[3260.153846153846, 1324.2307692307693], [3299.846153846154, 1324.2307692307693], [3299.846153846154, 1340.7692307692307], [3260.153846153846, 1340.7692307692307]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,summary_value,4,,SCHEDULE_0001_R021,21,,"[3328, 1304, 3436, 1360]","[[3328, 1304], [3436, 1304], [3436, 1360], [3328, 1360]]","[[3393.555010674459, 1325.440866259307], [3384.885699412121, 1342.779488783983], [3372.844989325541, 1336.759133740693], [3381.514300587879, 1319.420511216017]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,summary_value,3,,SCHEDULE_0001_R021,21,,"[3436, 1304, 3544, 1360]","[[3436, 1304], [3544, 1304], [3544, 1360], [3436, 1360]]","[[3484.105572809, 1321.2111456180003], [3494.894427191, 1321.2111456180003], [3494.894427191, 1342.7888543819997], [3484.105572809, 1342.7888543819997]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,summary_value,5,,SCHEDULE_0001_R021,21,,"[3544, 1304, 3652, 1360]","[[3544, 1304], [3652, 1304], [3652, 1360], [3544, 1360]]","[[3592.105572809, 1321.2111456180003], [3602.894427191, 1321.2111456180003], [3602.894427191, 1342.7888543819997], [3592.105572809, 1342.7888543819997]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,summary_value,11,,SCHEDULE_0001_R021,21,,"[3652, 1304, 3760, 1360]","[[3652, 1304], [3760, 1304], [3760, 1360], [3652, 1360]]","[[3693.5095173729496, 1321.6664102810603], [3715.4904826270504, 1321.6664102810603], [3715.4904826270504, 1341.3335897189397], [3693.5095173729496, 1341.3335897189397]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,summary_value,0,,SCHEDULE_0001_R021,21,,"[3760, 1304, 3868, 1360]","[[3760, 1304], [3868, 1304], [3868, 1360], [3760, 1360]]","[[3806.957099981092, 1321.293436332696], [3820.042900018908, 1321.293436332696], [3820.042900018908, 1342.706563667304], [3806.957099981092, 1342.706563667304]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,name,공진우,,SCHEDULE_0001_R022,22,,"[128, 1360, 352, 1416]","[[128, 1360], [352, 1360], [352, 1416], [128, 1416]]","[[197.33816951272365, 1403.1889060023625], [197.33816951272365, 1375.8110939976375], [281.66183048727635, 1375.8110939976375], [281.6618304872763, 1403.1889060023625]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,group,4,,SCHEDULE_0001_R022,22,,"[0, 1360, 128, 1416]","[[0, 1360], [128, 1360], [128, 1416], [0, 1416]]","[[54.03677535692386, 1395.3439485462934], [63.697224051188954, 1376.0230511577631], [77.36322464307611, 1382.8560514537069], [67.70277594881102, 1402.1769488422372]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,Db,DB,SCHEDULE_0001_R022,22,1,"[352, 1360, 448, 1416]","[[352, 1360], [448, 1360], [448, 1416], [352, 1416]]","[[383.34416261902334, 1377.878303709661], [417.65583738097666, 1377.878303709661], [417.65583738097666, 1401.121696290339], [383.34416261902334, 1401.121696290339]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,CL,CL,SCHEDULE_0001_R022,22,2,"[448, 1360, 544, 1416]","[[448, 1360], [544, 1360], [544, 1416], [448, 1416]]","[[511.7391013777915, 1400.0809799867727], [480.9651452508493, 1401.8912127001222], [479.640208967036, 1379.3672958752963], [510.4141650939782, 1377.5570631619469]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,OFF,OFF,SCHEDULE_0001_R022,22,3,"[544, 1360, 640, 1416]","[[544, 1360], [640, 1360], [640, 1416], [544, 1416]]","[[572.1810510488284, 1380.1684804794645], [610.8189489511716, 1380.1684804794645], [610.8189489511716, 1397.8315195205355], [572.1810510488284, 1397.8315195205355]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,N,N,SCHEDULE_0001_R022,22,4,"[640, 1360, 736, 1416]","[[640, 1360], [736, 1360], [736, 1416], [640, 1416]]","[[678.760711422842, 1378.4302344689331], [696.239288577158, 1378.4302344689331], [696.239288577158, 1400.5697655310669], [678.760711422842, 1400.5697655310669]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,OfF,OFF,SCHEDULE_0001_R022,22,5,"[736, 1360, 832, 1416]","[[736, 1360], [832, 1360], [832, 1416], [736, 1416]]","[[801.5836281222672, 1396.4389547962335], [766.5732015051449, 1398.3839784971844], [765.5732949546558, 1380.3856605883818], [800.5837215717781, 1378.4406368874309]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,D,D,SCHEDULE_0001_R022,22,6,"[832, 1360, 928, 1416]","[[832, 1360], [928, 1360], [928, 1416], [832, 1416]]","[[871.760711422842, 1378.4302344689331], [889.239288577158, 1378.4302344689331], [889.239288577158, 1400.5697655310669], [871.760711422842, 1400.5697655310669]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,F,F,SCHEDULE_0001_R022,22,7,"[928, 1360, 1024, 1416]","[[928, 1360], [1024, 1360], [1024, 1416], [928, 1416]]","[[970.0685071343347, 1378.230163555236], [981.9314928656653, 1378.230163555236], [981.9314928656653, 1400.769836444764], [970.0685071343347, 1400.769836444764]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,d/e,D/E,SCHEDULE_0001_R022,22,8,"[1024, 1360, 1120, 1416]","[[1024, 1360], [1120, 1360], [1120, 1416], [1024, 1416]]","[[1055.4623946236443, 1378.9453815069871], [1089.6070821992023, 1382.359850264543], [1087.6465162674444, 1401.9655095821215], [1053.5018286918867, 1398.5510408245657]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,iC,IC,SCHEDULE_0001_R022,22,9,"[1120, 1360, 1216, 1416]","[[1120, 1360], [1216, 1360], [1216, 1416], [1120, 1416]]","[[1179.3793103448277, 1377.551724137931], [1179.3793103448277, 1401.448275862069], [1156.6206896551723, 1401.448275862069], [1156.6206896551723, 1377.551724137931]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,NB,NB,SCHEDULE_0001_R022,22,10,"[1216, 1360, 1312, 1416]","[[1216, 1360], [1312, 1360], [1312, 1416], [1216, 1416]]","[[1246.2802905123185, 1378.9789224916892], [1281.7197094876815, 1378.9789224916892], [1281.7197094876815, 1400.0210775083108], [1246.2802905123185, 1400.0210775083108]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,P,P,SCHEDULE_0001_R022,22,11,"[1312, 1360, 1408, 1416]","[[1312, 1360], [1408, 1360], [1408, 1416], [1312, 1416]]","[[1353.9979274589166, 1378.2691474290377], [1367.0020725410834, 1378.2691474290377], [1367.0020725410834, 1400.7308525709623], [1353.9979274589166, 1400.7308525709623]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,WO,WO,SCHEDULE_0001_R022,22,12,"[1408, 1360, 1504, 1416]","[[1408, 1360], [1504, 1360], [1504, 1416], [1408, 1416]]","[[1431.1792670450748, 1379.1723941113976], [1478.8207329549252, 1379.1723941113976], [1478.8207329549252, 1400.8276058886024], [1431.1792670450748, 1400.8276058886024]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,pm,PM,SCHEDULE_0001_R022,22,13,"[1504, 1360, 1600, 1416]","[[1504, 1360], [1600, 1360], [1600, 1416], [1504, 1416]]","[[1532.2850141485749, 1383.9710084891449], [1570.7149858514251, 1383.9710084891449], [1570.7149858514251, 1407.0289915108551], [1532.2850141485749, 1407.0289915108551]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,RO,RO,SCHEDULE_0001_R022,22,14,"[1600, 1360, 1696, 1416]","[[1600, 1360], [1696, 1360], [1696, 1416], [1600, 1416]]","[[1630.289604336892, 1378.9633965678133], [1666.710395663108, 1378.9633965678133], [1666.710395663108, 1401.0366034321867], [1630.289604336892, 1401.0366034321867]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,o/c,O/C,SCHEDULE_0001_R022,22,15,"[1696, 1360, 1792, 1416]","[[1696, 1360], [1792, 1360], [1792, 1416], [1696, 1416]]","[[1761.3749829759631, 1397.1960164077439], [1728.4949009372438, 1401.8931709847038], [1725.9450170240366, 1384.0439835922562], [1758.825099062756, 1379.3468290152962]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,DB,DB,SCHEDULE_0001_R022,22,16,"[1792, 1360, 1888, 1416]","[[1792, 1360], [1888, 1360], [1888, 1416], [1792, 1416]]","[[1823.3103618488915, 1378.9298958376314], [1856.6896381511085, 1378.9298958376314], [1856.6896381511085, 1400.0701041623686], [1823.3103618488915, 1400.0701041623686]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,rd,RD,SCHEDULE_0001_R022,22,17,"[1888, 1360, 1984, 1416]","[[1888, 1360], [1984, 1360], [1984, 1416], [1888, 1416]]","[[1923.585786437627, 1377.585786437627], [1947.414213562373, 1377.585786437627], [1947.414213562373, 1401.414213562373], [1923.585786437627, 1401.414213562373]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,경,경,SCHEDULE_0001_R022,22,18,"[1984, 1360, 2080, 1416]","[[1984, 1360], [2080, 1360], [2080, 1416], [1984, 1416]]","[[2019.719631200671, 1375.4635574408053], [2042.280368799329, 1375.4635574408053], [2042.280368799329, 1402.5364425591947], [2019.719631200671, 1402.5364425591947]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,D5,D5,SCHEDULE_0001_R022,22,19,"[2080, 1360, 2176, 1416]","[[2080, 1360], [2176, 1360], [2176, 1416], [2080, 1416]]","[[2111.335899411324, 1378.8905996075496], [2144.664100588676, 1378.8905996075496], [2144.664100588676, 1401.1094003924504], [2111.335899411324, 1401.1094003924504]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,ED,ED,SCHEDULE_0001_R022,22,20,"[2176, 1360, 2272, 1416]","[[2176, 1360], [2272, 1360], [2272, 1416], [2176, 1416]]","[[2208.3270777408407, 1378.9039474853782], [2240.6729222591593, 1378.9039474853782], [2240.6729222591593, 1400.0960525146218], [2208.3270777408407, 1400.0960525146218]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,n,N,SCHEDULE_0001_R022,22,21,"[2272, 1360, 2368, 1416]","[[2272, 1360], [2368, 1360], [2368, 1416], [2272, 1416]]","[[2326.235643103864, 1383.4273633223552], [2326.235643103864, 1400.5726366776448], [2312.764356896136, 1400.5726366776448], [2312.764356896136, 1383.4273633223552]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,연가,연가,SCHEDULE_0001_R022,22,22,"[2368, 1360, 2464, 1416]","[[2368, 1360], [2464, 1360], [2464, 1416], [2368, 1416]]","[[2390.2184762605834, 1376.0910593166243], [2442.7815237394166, 1376.0910593166243], [2442.7815237394166, 1402.9089406833757], [2390.2184762605834, 1402.9089406833757]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,ADO,ADO,SCHEDULE_0001_R022,22,23,"[2464, 1360, 2560, 1416]","[[2464, 1360], [2560, 1360], [2560, 1416], [2464, 1416]]","[[2487.120413153023, 1380.3165138738266], [2534.879586846977, 1380.3165138738266], [2534.879586846977, 1397.6834861261734], [2487.120413153023, 1397.6834861261734]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,ao,AO,SCHEDULE_0001_R022,22,24,"[2560, 1360, 2656, 1416]","[[2560, 1360], [2656, 1360], [2656, 1416], [2560, 1416]]","[[2592.2516854477567, 1384.0287141376427], [2622.7483145522433, 1384.0287141376427], [2622.7483145522433, 1400.9712858623573], [2592.2516854477567, 1400.9712858623573]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,d/E,D/E,SCHEDULE_0001_R022,22,25,"[2656, 1360, 2752, 1416]","[[2656, 1360], [2752, 1360], [2752, 1416], [2656, 1416]]","[[2686.840037502328, 1379.4466885155348], [2721.47869699738, 1381.1786214902872], [2720.486645789442, 1401.0196456490535], [2685.8479862943896, 1399.287712674301]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,ED,ED,SCHEDULE_0001_R022,22,26,"[2752, 1360, 2848, 1416]","[[2752, 1360], [2848, 1360], [2848, 1416], [2752, 1416]]","[[2784.3270777408407, 1378.9039474853782], [2816.6729222591593, 1378.9039474853782], [2816.6729222591593, 1400.0960525146218], [2784.3270777408407, 1400.0960525146218]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,s,S,SCHEDULE_0001_R022,22,27,"[2848, 1360, 2944, 1416]","[[2848, 1360], [2944, 1360], [2944, 1416], [2848, 1416]]","[[2889.971008489145, 1383.2850141485749], [2901.028991510855, 1383.2850141485749], [2901.028991510855, 1401.7149858514251], [2889.971008489145, 1401.7149858514251]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,HELP,HELP,SCHEDULE_0001_R022,22,28,"[2944, 1360, 3040, 1416]","[[2944, 1360], [3040, 1360], [3040, 1416], [2944, 1416]]","[[2967.0866522391425, 1381.4176767684346], [3016.9133477608575, 1381.4176767684346], [3016.9133477608575, 1396.5823232315654], [2967.0866522391425, 1396.5823232315654]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,e,E,SCHEDULE_0001_R022,22,29,"[3040, 1360, 3136, 1416]","[[3040, 1360], [3136, 1360], [3136, 1416], [3040, 1416]]","[[3094.182727327255, 1383.3871900082886], [3094.182727327255, 1401.6128099917114], [3080.817272672745, 1401.6128099917114], [3080.817272672745, 1383.3871900082886]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
schedule_0001,compact_summary,shift_code,OFF,OFF,SCHEDULE_0001_R022,22,30,"[3136, 1360, 3232, 1416]","[[3136, 1360], [3232, 1360], [3232, 1416], [3136, 1416]]","[[3164.1810510488285, 1380.1684804794645], [3202.8189489511715, 1380.1684804794645], [3202.8189489511715, 1397.8315195205355], [3164.1810510488285, 1397.8315195205355]]",glyph_mask,1,False,0.0,images/schedule_0001_compact_summary.png,3868,1416
