schedule_id,template_id,row_id,row_index,name,surname,surname_rank,surname_population,surname_hanja_variants,birth_year,gender,group,day,date,canonical_code,display_code,bbox_px,name_bbox_px,excel_cell,image_path
schedule_0002,clean_grid,S0002_R007,7,전승현,전,19,745579,全|田,2005,male,병동,27,2026-04-27,PM,PM,"[994, 249, 1028, 278]","[18, 249, 110, 278]",AB10,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R007,7,전승현,전,19,745579,全|田,2005,male,병동,28,2026-04-28,M,M,"[1028, 249, 1062, 278]","[18, 249, 110, 278]",AC10,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R007,7,전승현,전,19,745579,全|田,2005,male,병동,29,2026-04-29,DN,DN,"[1062, 249, 1096, 278]","[18, 249, 110, 278]",AD10,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R007,7,전승현,전,19,745579,全|田,2005,male,병동,30,2026-04-30,D,D,"[1096, 249, 1130, 278]","[18, 249, 110, 278]",AE10,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,1,2026-04-01,ICU,icu,"[110, 278, 144, 307]","[18, 278, 110, 307]",B11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,2,2026-04-02,DN,DN,"[144, 278, 178, 307]","[18, 278, 110, 307]",C11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,3,2026-04-03,O,o,"[178, 278, 212, 307]","[18, 278, 110, 307]",D11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,4,2026-04-04,D,d,"[212, 278, 246, 307]","[18, 278, 110, 307]",E11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,5,2026-04-05,F,F,"[246, 278, 280, 307]","[18, 278, 110, 307]",F11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,6,2026-04-06,OFF,OFF,"[280, 278, 314, 307]","[18, 278, 110, 307]",G11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,7,2026-04-07,SD,SD,"[314, 278, 348, 307]","[18, 278, 110, 307]",H11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,8,2026-04-08,N,N,"[348, 278, 382, 307]","[18, 278, 110, 307]",I11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,9,2026-04-09,N,N,"[382, 278, 416, 307]","[18, 278, 110, 307]",J11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,10,2026-04-10,DE,DE,"[416, 278, 450, 307]","[18, 278, 110, 307]",K11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,11,2026-04-11,지원,지원,"[450, 278, 484, 307]","[18, 278, 110, 307]",L11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,12,2026-04-12,F,F,"[484, 278, 518, 307]","[18, 278, 110, 307]",M11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,13,2026-04-13,f,F,"[518, 278, 552, 307]","[18, 278, 110, 307]",N11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,14,2026-04-14,f,f,"[552, 278, 586, 307]","[18, 278, 110, 307]",O11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,15,2026-04-15,N,N,"[586, 278, 620, 307]","[18, 278, 110, 307]",P11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,16,2026-04-16,D,D,"[620, 278, 654, 307]","[18, 278, 110, 307]",Q11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,17,2026-04-17,D,D,"[654, 278, 688, 307]","[18, 278, 110, 307]",R11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,18,2026-04-18,O,O,"[688, 278, 722, 307]","[18, 278, 110, 307]",S11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,19,2026-04-19,E,E,"[722, 278, 756, 307]","[18, 278, 110, 307]",T11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,20,2026-04-20,E,E,"[756, 278, 790, 307]","[18, 278, 110, 307]",U11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,21,2026-04-21,O,o,"[790, 278, 824, 307]","[18, 278, 110, 307]",V11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,22,2026-04-22,D,D,"[824, 278, 858, 307]","[18, 278, 110, 307]",W11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,23,2026-04-23,F,F,"[858, 278, 892, 307]","[18, 278, 110, 307]",X11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,24,2026-04-24,N,n,"[892, 278, 926, 307]","[18, 278, 110, 307]",Y11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,25,2026-04-25,N,N,"[926, 278, 960, 307]","[18, 278, 110, 307]",Z11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,26,2026-04-26,O,O,"[960, 278, 994, 307]","[18, 278, 110, 307]",AA11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,27,2026-04-27,E,E,"[994, 278, 1028, 307]","[18, 278, 110, 307]",AB11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,28,2026-04-28,O,O,"[1028, 278, 1062, 307]","[18, 278, 110, 307]",AC11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,29,2026-04-29,D/E,d/e,"[1062, 278, 1096, 307]","[18, 278, 110, 307]",AD11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R008,8,신지현,신,14,985823,申|辛|愼,1986,female,병동,30,2026-04-30,H+,h+,"[1096, 278, 1130, 307]","[18, 278, 110, 307]",AE11,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,1,2026-04-01,DB,Db,"[110, 307, 144, 336]","[18, 307, 110, 336]",B12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,2,2026-04-02,ADO,aDO,"[144, 307, 178, 336]","[18, 307, 110, 336]",C12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,3,2026-04-03,PM,Pm,"[178, 307, 212, 336]","[18, 307, 110, 336]",D12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,4,2026-04-04,AM,aM,"[212, 307, 246, 336]","[18, 307, 110, 336]",E12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,5,2026-04-05,OFF,Off,"[246, 307, 280, 336]","[18, 307, 110, 336]",F12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,6,2026-04-06,E,E,"[280, 307, 314, 336]","[18, 307, 110, 336]",G12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,7,2026-04-07,E,e,"[314, 307, 348, 336]","[18, 307, 110, 336]",H12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,8,2026-04-08,E,E,"[348, 307, 382, 336]","[18, 307, 110, 336]",I12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,9,2026-04-09,E,E,"[382, 307, 416, 336]","[18, 307, 110, 336]",J12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,10,2026-04-10,E,E,"[416, 307, 450, 336]","[18, 307, 110, 336]",K12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,11,2026-04-11,NB,nB,"[450, 307, 484, 336]","[18, 307, 110, 336]",L12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,12,2026-04-12,NA,NA,"[484, 307, 518, 336]","[18, 307, 110, 336]",M12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,13,2026-04-13,LD,LD,"[518, 307, 552, 336]","[18, 307, 110, 336]",N12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,14,2026-04-14,D12,D12,"[552, 307, 586, 336]","[18, 307, 110, 336]",O12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,15,2026-04-15,DB,DB,"[586, 307, 620, 336]","[18, 307, 110, 336]",P12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,16,2026-04-16,RD,rd,"[620, 307, 654, 336]","[18, 307, 110, 336]",Q12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,17,2026-04-17,AM,AM,"[654, 307, 688, 336]","[18, 307, 110, 336]",R12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,18,2026-04-18,NB,NB,"[688, 307, 722, 336]","[18, 307, 110, 336]",S12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,19,2026-04-19,CL,cL,"[722, 307, 756, 336]","[18, 307, 110, 336]",T12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,20,2026-04-20,NO,No,"[756, 307, 790, 336]","[18, 307, 110, 336]",U12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,21,2026-04-21,AO,ao,"[790, 307, 824, 336]","[18, 307, 110, 336]",V12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,22,2026-04-22,D/E,d/E,"[824, 307, 858, 336]","[18, 307, 110, 336]",W12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,23,2026-04-23,ED,ED,"[858, 307, 892, 336]","[18, 307, 110, 336]",X12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,24,2026-04-24,S,s,"[892, 307, 926, 336]","[18, 307, 110, 336]",Y12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,25,2026-04-25,HELP,HELP,"[926, 307, 960, 336]","[18, 307, 110, 336]",Z12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,26,2026-04-26,E,e,"[960, 307, 994, 336]","[18, 307, 110, 336]",AA12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,27,2026-04-27,OFF,OFF,"[994, 307, 1028, 336]","[18, 307, 110, 336]",AB12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,28,2026-04-28,E,E,"[1028, 307, 1062, 336]","[18, 307, 110, 336]",AC12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,29,2026-04-29,E,e,"[1062, 307, 1096, 336]","[18, 307, 110, 336]",AD12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R009,9,공진우,공,56,91869,孔,1984,male,병동,30,2026-04-30,F,F,"[1096, 307, 1130, 336]","[18, 307, 110, 336]",AE12,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,1,2026-04-01,X,X,"[110, 336, 144, 365]","[18, 336, 110, 365]",B13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,2,2026-04-02,보건휴가,보건휴가,"[144, 336, 178, 365]","[18, 336, 110, 365]",C13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,3,2026-04-03,TR,TR,"[178, 336, 212, 365]","[18, 336, 110, 365]",D13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,4,2026-04-04,O,O,"[212, 336, 246, 365]","[18, 336, 110, 365]",E13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,5,2026-04-05,D,d,"[246, 336, 280, 365]","[18, 336, 110, 365]",F13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,6,2026-04-06,SL,SL,"[280, 336, 314, 365]","[18, 336, 110, 365]",G13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,7,2026-04-07,A,A,"[314, 336, 348, 365]","[18, 336, 110, 365]",H13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,8,2026-04-08,DB,Db,"[348, 336, 382, 365]","[18, 336, 110, 365]",I13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,9,2026-04-09,OF,OF,"[382, 336, 416, 365]","[18, 336, 110, 365]",J13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,10,2026-04-10,N12,N12,"[416, 336, 450, 365]","[18, 336, 110, 365]",K13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,11,2026-04-11,DO,DO,"[450, 336, 484, 365]","[18, 336, 110, 365]",L13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,12,2026-04-12,AO,AO,"[484, 336, 518, 365]","[18, 336, 110, 365]",M13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,13,2026-04-13,AO,AO,"[518, 336, 552, 365]","[18, 336, 110, 365]",N13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,14,2026-04-14,A,a,"[552, 336, 586, 365]","[18, 336, 110, 365]",O13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,15,2026-04-15,OR,Or,"[586, 336, 620, 365]","[18, 336, 110, 365]",P13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,16,2026-04-16,LD,LD,"[620, 336, 654, 365]","[18, 336, 110, 365]",Q13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,17,2026-04-17,RD,RD,"[654, 336, 688, 365]","[18, 336, 110, 365]",R13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,18,2026-04-18,NO,No,"[688, 336, 722, 365]","[18, 336, 110, 365]",S13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,19,2026-04-19,A/L,A/L,"[722, 336, 756, 365]","[18, 336, 110, 365]",T13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,20,2026-04-20,LD,LD,"[756, 336, 790, 365]","[18, 336, 110, 365]",U13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,21,2026-04-21,ADO,ADO,"[790, 336, 824, 365]","[18, 336, 110, 365]",V13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,22,2026-04-22,E,e,"[824, 336, 858, 365]","[18, 336, 110, 365]",W13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,23,2026-04-23,E,E,"[858, 336, 892, 365]","[18, 336, 110, 365]",X13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,24,2026-04-24,O,O,"[892, 336, 926, 365]","[18, 336, 110, 365]",Y13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,25,2026-04-25,E,E,"[926, 336, 960, 365]","[18, 336, 110, 365]",Z13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,26,2026-04-26,E,E,"[960, 336, 994, 365]","[18, 336, 110, 365]",AA13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,27,2026-04-27,E,E,"[994, 336, 1028, 365]","[18, 336, 110, 365]",AB13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,28,2026-04-28,F,F,"[1028, 336, 1062, 365]","[18, 336, 110, 365]",AC13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,29,2026-04-29,f,f,"[1062, 336, 1096, 365]","[18, 336, 110, 365]",AD13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R010,10,이명숙,이,2,7306828,李,1967,female,병동,30,2026-04-30,OC,oc,"[1096, 336, 1130, 365]","[18, 336, 110, 365]",AE13,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,1,2026-04-01,E,E,"[110, 365, 144, 394]","[18, 365, 110, 394]",B14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,2,2026-04-02,OFF,OFF,"[144, 365, 178, 394]","[18, 365, 110, 394]",C14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,3,2026-04-03,N,N,"[178, 365, 212, 394]","[18, 365, 110, 394]",D14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,4,2026-04-04,NO,NO,"[212, 365, 246, 394]","[18, 365, 110, 394]",E14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,5,2026-04-05,N,N,"[246, 365, 280, 394]","[18, 365, 110, 394]",F14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,6,2026-04-06,F,F,"[280, 365, 314, 394]","[18, 365, 110, 394]",G14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,7,2026-04-07,OF,Of,"[314, 365, 348, 394]","[18, 365, 110, 394]",H14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,8,2026-04-08,NA,NA,"[348, 365, 382, 394]","[18, 365, 110, 394]",I14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,9,2026-04-09,X,x,"[382, 365, 416, 394]","[18, 365, 110, 394]",J14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,10,2026-04-10,E,E,"[416, 365, 450, 394]","[18, 365, 110, 394]",K14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,11,2026-04-11,E,e,"[450, 365, 484, 394]","[18, 365, 110, 394]",L14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,12,2026-04-12,off,OFF,"[484, 365, 518, 394]","[18, 365, 110, 394]",M14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,13,2026-04-13,OFF,OFF,"[518, 365, 552, 394]","[18, 365, 110, 394]",N14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,14,2026-04-14,N,n,"[552, 365, 586, 394]","[18, 365, 110, 394]",O14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,15,2026-04-15,OF,OF,"[586, 365, 620, 394]","[18, 365, 110, 394]",P14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,16,2026-04-16,DE,de,"[620, 365, 654, 394]","[18, 365, 110, 394]",Q14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,17,2026-04-17,D,d,"[654, 365, 688, 394]","[18, 365, 110, 394]",R14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,18,2026-04-18,D,D,"[688, 365, 722, 394]","[18, 365, 110, 394]",S14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,19,2026-04-19,CH,CH,"[722, 365, 756, 394]","[18, 365, 110, 394]",T14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,20,2026-04-20,PM,PM,"[756, 365, 790, 394]","[18, 365, 110, 394]",U14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,21,2026-04-21,AM,AM,"[790, 365, 824, 394]","[18, 365, 110, 394]",V14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,22,2026-04-22,PM,pm,"[824, 365, 858, 394]","[18, 365, 110, 394]",W14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,23,2026-04-23,D12,D12,"[858, 365, 892, 394]","[18, 365, 110, 394]",X14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,24,2026-04-24,LV,Lv,"[892, 365, 926, 394]","[18, 365, 110, 394]",Y14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,25,2026-04-25,DE,DE,"[926, 365, 960, 394]","[18, 365, 110, 394]",Z14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,26,2026-04-26,V,V,"[960, 365, 994, 394]","[18, 365, 110, 394]",AA14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,27,2026-04-27,DB,dB,"[994, 365, 1028, 394]","[18, 365, 110, 394]",AB14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,28,2026-04-28,D/E,D/E,"[1028, 365, 1062, 394]","[18, 365, 110, 394]",AC14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,29,2026-04-29,AM,AM,"[1062, 365, 1096, 394]","[18, 365, 110, 394]",AD14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R011,11,문은지,문,23,464040,文,1987,female,병동,30,2026-04-30,PH,PH,"[1096, 365, 1130, 394]","[18, 365, 110, 394]",AE14,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R012,12,함지은,함,59,80659,咸,1989,female,병동,1,2026-04-01,출산,출산,"[110, 394, 144, 423]","[18, 394, 110, 423]",B15,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R012,12,함지은,함,59,80659,咸,1989,female,병동,2,2026-04-02,E,E,"[144, 394, 178, 423]","[18, 394, 110, 423]",C15,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R012,12,함지은,함,59,80659,咸,1989,female,병동,3,2026-04-03,AO,AO,"[178, 394, 212, 423]","[18, 394, 110, 423]",D15,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R012,12,함지은,함,59,80659,咸,1989,female,병동,4,2026-04-04,PM,PM,"[212, 394, 246, 423]","[18, 394, 110, 423]",E15,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,S0002_R012,12,함지은,함,59,80659,咸,1989,female,병동,5,2026-04-05,F,F,"[246, 394, 280, 423]","[18, 394, 110, 423]",F15,images/schedule_0002_clean_grid.png
